titulo,enlace
"Impactante fortuna de Leidi Restrepo, expareja de Junior Roldán capturada en Medellín",https://www.extra.echttps://www.extra.ec/noticia/actualidad/impactante-fortuna-leidi-restrepo-expareja-junior-roldan-capturada-medellin-119661.html
Comandos de Frontera intimidan a habitantes de Napo: 'Colaboren o los mataremos',https://www.extra.echttps://www.extra.ec/noticia/actualidad/napo-comandos-frontera-amenazan-muerte-habitantes-dos-comunidades-119616.html
Madre cumple promesa a su hija fallecida: le celebró los quince años en el cementerio,https://www.extra.echttps://www.extra.ec/noticia/actualidad/cementerio-quinceanera-esmeraldas-madre-mala-practica-medica-119572.html
¿Qué tiene que ver la captura de Negro Willy con la violencia en Flor de Bastión?,https://www.extra.echttps://www.extra.ec/noticia/actualidad/ver-captura-negro-willy-violencia-flor-bastion-119523.html
Guayaquil: En operativo cayeron 10 presuntos miembros de Los Tiguerones,https://www.extra.echttps://www.extra.ec/noticia/actualidad/guayaquil-operativo-cayeron-10-presuntos-miembros-tiguerones-119719.html
¿Adiós Netflix? Los smart TV y celulares donde dejará de funcionar desde febrero 2025,https://www.extra.echttps://www.extra.ec/noticia/actualidad/adios-netflix-son-smart-tv-celulares-dejara-funcionar-2025-119901.html
Adrenalina y paisajes: Vive la experiencia del parapente en la costa ecuatoriana,https://www.extra.echttps://www.extra.ec/noticia/provincias/adrenalina-paisajes-vive-experiencia-parapente-costa-ecuatoriana-119891.html
Primera carrera entre robots y humanos tendrá lugar en Pekín,https://www.extra.echttps://www.extra.ec/noticia/actualidad/primera-carrera-robots-humanos-tendra-lugar-pekin-119882.html
Youtube Premium: estas son las nuevas funciones que no te puedes perder,https://www.extra.echttps://www.extra.ec/noticia/buena-vida/youtube-premium-nuevas-funciones-puedes-perder-119878.html
¿Jennifer Aniston y Barack Obama en una relación? Esto se sabe,https://www.extra.echttps://www.extra.ec/noticia/farandula/jennifer-aniston-barack-obama-relacion-esto-119876.html
Andrea González: le hackearon su cuenta de Instagram y reveló a los sospechosos,https://www.extra.echttps://www.extra.ec/noticia/actualidad/andrea-gonzalez-le-hackearon-cuenta-instagram-revelo-sospechosos-119868.html
Impacto de camión destruye vivienda en Ambato: Familia busca ayuda,https://www.extra.echttps://www.extra.ec/noticia/provincias/impacto-camion-destruye-vivienda-ambato-familia-busca-ayuda-119925.html
Polémica judicial: Supuesto líder de Los Lobos queda libre,https://www.extra.echttps://www.extra.ec/noticia/provincias/polemica-judicial-supuesto-lider-lobos-queda-libre-119919.html
Sicarios acaban con la vida de un hombre tras disfrutar en Montañita,https://www.extra.echttps://www.extra.ec/noticia/provincias/sicarios-acaban-vida-hombre-disfrutar-montanita-119930.html
Conmoción en Peñafiel: Hombre ejecutado tras resistirse a secuestro,https://www.extra.echttps://www.extra.ec/noticia/provincias/conmocion-penafiel-hombre-ejecutado-resistirse-secuestro-119934.html
"Alarma en Manta: Cuatro mujeres, víctimas mortales a balazos",https://www.extra.echttps://www.extra.ec/noticia/provincias/alarma-manta-cuatro-mujeres-victimas-balazos-119936.html
Emelec vs Manta: los goles del amistoso en Portoviejo (VIDEO),https://www.extra.echttps://www.extra.ec/noticia/deportes/emelec-vs-manta-goles-amistoso-portoviejo-video-119937.html
Ecuador y Uruguay confirman equipo para playoffs Copa Davis,https://www.extra.echttps://www.extra.ec/noticia/deportes/ecuador-uruguay-confirman-equipo-playoffs-copa-davis-119942.html
Noche Amarilla en New Jersey: Así será el show de Barcelona SC,https://www.extra.echttps://www.extra.ec/noticia/deportes/noche-amarilla-new-jersey-sera-show-barcelona-sc-119929.html
Carolina Romo: Rechazó propuestas indecentes para ingresar a la TV,https://www.extra.echttps://www.extra.ec/noticia/farandula/carolina-romo-rechazo-propuestas-indecentes-ingresar-tv-ecuatoriana-119884.html
"Polo Baquerizo: ""Desde octubre de 2023 he pasado momentos difíciles""",https://www.extra.echttps://www.extra.ec/noticia/farandula/polo-baquerizo-octubre-2023-he-pasado-momentos-dificiles-119879.html
Mago de Oz: Fueron víctima de robo durante concierto en Guayaquil,https://www.extra.echttps://www.extra.ec/noticia/farandula/mago-oz-les-robaron-concierto-guayaquil-119916.html
Lila Flores se pronuncia: ¿Foto en la que aparece desnuda es falsa?,https://www.extra.echttps://www.extra.ec/noticia/farandula/lila-flores-pronuncia-foto-aparece-desnuda-falsa-119890.html
Renier Izquierdo se queda en el país: su pequeño hijo le extendió la visa de amparo,https://www.extra.echttps://www.extra.ec/noticia/farandula/renier-izquierdo-visa-presentador-tc-television-cubano-119866.html
Lanzan adelanto de la bioserie 'Chespirito sin querer queriendo',https://www.extra.echttps://www.extra.ec/noticia/farandula/lanzan-adelanto-bioserie-chespirito-queriendo-119863.html
